date,1F地铁口,1F通道,1号门,24小时直梯,2F客梯厅,2号门,3号门,B1地铁口,B2F-2号客梯厅,B2F-3号客梯厅,B2F扶梯,B3F-2号客梯厅,B3F-3号客梯厅,奈雪,必胜客
2024-09-28 08:20,0,2,5,8,0,28,7,152,2,0,1,1,0,0,2
2024-09-28 08:30,1,0,6,7,0,20,12,137,3,0,0,0,1,0,1
2024-09-28 08:40,0,0,6,21,0,22,14,136,3,2,2,2,1,0,0
2024-09-28 08:50,0,0,3,18,0,15,12,173,2,1,1,1,8,0,1
2024-09-28 09:00,0,1,7,15,0,18,9,77,4,0,2,0,2,1,0
2024-09-28 09:10,0,0,7,11,0,22,20,72,2,0,5,4,1,1,1
2024-09-28 09:20,0,0,10,5,0,23,31,68,5,0,0,0,1,3,0
2024-09-28 09:30,0,0,4,12,0,21,9,35,3,0,0,0,1,1,0
2024-09-28 09:40,0,0,11,8,0,15,12,42,1,0,2,2,0,2,0
2024-09-28 09:50,2,1,21,21,0,38,14,49,4,0,7,3,0,1,2
2024-09-28 10:00,10,2,6,17,0,38,48,40,6,1,3,0,0,1,4
2024-09-28 10:10,10,0,9,25,2,19,34,34,0,0,3,0,0,3,0
2024-09-28 10:20,7,0,8,10,3,42,13,21,1,1,2,2,1,1,4
2024-09-28 10:30,7,0,10,11,2,34,32,27,2,1,8,2,1,1,1
2024-09-28 10:40,9,0,7,20,2,43,27,21,3,0,1,3,0,0,3
2024-09-28 10:50,8,1,16,9,2,16,21,22,7,0,0,1,1,1,3
2024-09-28 11:00,4,0,11,13,4,45,38,22,4,4,2,4,2,1,4
2024-09-28 11:10,9,3,15,20,1,39,29,21,4,0,1,0,3,4,5
2024-09-28 11:20,6,0,20,20,3,44,40,24,4,4,3,1,1,0,4
2024-09-28 11:30,11,0,30,38,6,40,77,29,2,0,0,3,1,3,2
2024-09-28 11:40,3,0,20,20,41,32,62,29,3,2,0,2,1,2,3
2024-09-28 11:50,8,1,19,42,47,50,90,29,1,2,1,0,1,4,8
2024-09-28 12:00,19,2,27,43,59,61,141,33,5,3,0,0,0,0,5
2024-09-28 12:10,13,1,47,35,38,75,182,41,3,1,1,0,1,3,4
2024-09-28 12:20,14,0,32,26,13,50,96,50,10,3,7,1,2,4,3
2024-09-28 12:30,17,0,29,33,17,73,86,38,0,0,1,1,0,0,4
2024-09-28 12:40,4,0,14,31,29,48,68,30,2,1,3,1,1,0,1
2024-09-28 12:50,17,0,20,16,27,51,58,50,7,2,2,0,0,2,0
2024-09-28 13:00,8,0,23,22,7,51,78,53,5,5,2,0,0,0,1
2024-09-28 13:10,7,1,18,17,9,38,46,53,5,8,1,5,1,4,0
2024-09-28 13:20,6,1,23,25,1,50,43,42,4,1,1,1,2,1,2
2024-09-28 13:30,13,0,10,20,4,49,44,50,3,6,1,1,1,10,1
2024-09-28 13:40,5,0,13,22,3,50,41,45,2,0,2,0,0,1,3
2024-09-28 13:50,22,2,19,22,2,37,29,44,4,3,3,2,2,2,1
2024-09-28 14:00,11,2,13,15,1,31,30,31,0,0,1,0,0,3,0
2024-09-28 14:10,16,0,14,30,2,42,40,36,5,1,2,0,2,0,2
2024-09-28 14:20,6,0,13,29,0,45,31,21,2,2,0,0,2,2,3
2024-09-28 14:30,5,0,12,22,1,37,32,44,2,4,2,0,1,1,1
2024-09-28 14:40,10,1,5,12,2,42,37,30,4,4,1,2,2,6,1
2024-09-28 14:50,24,0,3,19,2,30,31,35,6,0,7,0,1,0,2
2024-09-28 15:00,13,0,21,13,2,45,29,37,5,1,3,0,1,1,0
2024-09-28 15:10,8,2,20,17,8,41,39,37,8,1,3,3,2,1,2
2024-09-28 15:20,7,1,11,14,0,29,38,16,0,0,2,5,2,0,3
2024-09-28 15:30,2,2,21,11,1,31,34,27,2,0,4,0,1,5,0
2024-09-28 15:40,12,0,9,30,2,28,41,44,0,0,1,0,0,2,2
2024-09-28 15:50,19,2,11,26,6,41,42,39,1,1,2,0,0,0,1
2024-09-28 16:00,16,1,9,31,1,28,96,22,5,3,2,1,0,0,3
2024-09-28 16:10,6,0,13,13,0,44,54,34,1,2,1,1,0,3,2
2024-09-28 16:20,14,1,14,28,0,40,57,34,0,2,5,0,2,5,1
2024-09-28 16:30,14,2,25,24,7,38,47,37,1,2,3,1,2,1,1
2024-09-28 16:40,19,1,14,14,1,59,55,37,1,0,2,2,0,0,2
2024-09-28 16:50,8,3,16,27,5,46,53,37,1,2,6,0,1,0,1
2024-09-28 17:00,9,0,15,25,2,59,60,29,4,1,9,0,0,2,2
2024-09-28 17:10,10,1,12,17,1,31,58,31,2,1,2,0,1,2,4
2024-09-28 17:20,9,0,18,16,1,50,76,49,7,1,8,0,0,5,0
2024-09-28 17:30,12,0,18,27,12,99,100,38,0,5,2,0,0,5,1
2024-09-28 17:40,20,1,23,30,4,87,100,52,6,0,5,0,0,2,3
2024-09-28 17:50,9,3,31,28,7,103,124,71,5,2,1,1,1,0,2
2024-09-28 18:00,16,0,23,43,11,114,135,55,2,0,5,0,1,0,1
2024-09-28 18:10,20,2,20,25,5,136,148,68,8,6,1,2,2,3,2
2024-09-28 18:20,15,5,12,34,3,115,140,68,5,6,2,0,2,4,1
2024-09-28 18:30,15,1,21,29,4,103,131,63,9,4,3,5,0,5,0
2024-09-28 18:40,15,3,15,28,6,63,109,69,12,11,2,0,1,1,0
2024-09-28 18:50,13,1,11,21,3,75,84,76,5,0,4,0,0,3,1
2024-09-28 19:00,13,2,14,33,2,73,74,68,3,3,3,0,0,4,0
2024-09-28 19:10,4,3,33,19,3,56,61,59,4,5,4,0,0,2,1
2024-09-28 19:20,9,2,17,33,1,65,89,46,2,3,1,0,1,4,2
2024-09-28 19:30,14,0,22,22,0,41,49,49,0,0,1,0,1,6,0
2024-09-28 19:40,5,1,14,20,0,48,52,48,1,1,3,0,3,0,0
2024-09-28 19:50,5,0,14,19,1,64,47,37,2,0,5,0,3,3,0
2024-09-28 20:00,12,4,11,28,0,47,57,46,1,2,0,0,0,0,2
2024-09-28 20:10,15,0,15,22,0,36,51,36,1,6,2,1,2,0,0
2024-09-28 20:20,2,1,5,28,2,36,44,46,1,3,0,0,0,1,0
2024-09-28 20:30,4,1,7,15,1,39,33,28,3,0,1,1,0,1,0
2024-09-28 20:40,1,1,7,14,0,32,27,38,0,0,0,1,0,4,0
2024-09-28 20:50,4,0,3,6,0,53,52,33,1,0,0,1,0,0,0
2024-09-28 21:00,8,0,7,20,0,34,48,28,0,0,1,0,1,0,1
2024-09-28 21:10,7,0,7,9,0,33,51,30,2,1,0,3,0,3,1
2024-09-28 21:20,6,0,3,11,0,32,42,33,0,0,0,1,0,1,0
2024-09-28 21:30,3,1,3,7,0,35,34,34,2,0,2,0,0,1,0
2024-09-28 21:40,5,0,5,10,0,31,22,33,1,0,0,2,1,0,0
2024-09-28 21:50,4,0,1,15,0,28,24,32,3,0,4,0,0,1,0
2024-09-28 22:00,2,0,2,33,0,12,5,17,3,0,0,0,0,0,0
2024-09-28 22:10,0,0,0,13,0,5,1,0,2,0,0,0,0,0,0
2024-09-28 22:20,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0
2024-09-28 22:30,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0
2024-09-28 22:40,0,0,0,8,0,0,0,0,1,2,0,0,0,1,0
2024-09-28 22:50,0,0,0,16,0,0,1,0,3,0,0,0,0,0,0
2024-09-28 23:00,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0
2024-09-28 23:10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2024-09-28 23:20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2024-09-28 23:30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-09-28 23:40,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0
2024-09-28 23:50,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 00:00,0,0,0,13,0,0,2,0,1,0,0,0,0,0,0
2024-09-29 00:10,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0
2024-09-29 00:20,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0
2024-09-29 00:30,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2024-09-29 00:40,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0
2024-09-29 00:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 01:00,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0
2024-09-29 01:10,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 01:20,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
2024-09-29 01:30,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
2024-09-29 01:40,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
2024-09-29 01:50,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 02:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 02:20,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2024-09-29 02:30,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 02:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 03:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 03:10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-09-29 03:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 03:40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 03:50,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 04:20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 04:40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 05:20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-29 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 06:10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 06:20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2024-09-29 06:30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2024-09-29 06:40,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
2024-09-29 06:50,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 07:00,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
2024-09-29 07:10,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0
2024-09-29 07:20,0,0,2,10,0,8,0,4,1,0,0,0,0,2,0
2024-09-29 07:30,0,0,0,5,0,7,1,21,0,0,0,0,0,1,0
2024-09-29 07:40,0,0,1,8,0,16,5,51,0,0,0,0,1,1,0
2024-09-29 07:50,0,0,3,7,0,14,17,38,2,0,0,0,0,0,2
2024-09-29 08:00,0,0,3,7,0,23,4,51,2,0,0,0,0,0,2
2024-09-29 08:10,0,0,1,6,0,25,2,85,1,0,1,1,0,0,1
2024-09-29 08:20,1,0,6,9,0,16,8,147,0,1,0,1,0,0,1
2024-09-29 08:30,0,0,3,3,0,36,10,140,4,0,0,0,2,0,0
2024-09-29 08:40,1,1,2,14,0,22,14,140,2,1,3,3,1,0,0
2024-09-29 08:50,0,0,10,15,0,16,12,171,7,3,2,2,1,0,1
2024-09-29 09:00,0,0,4,11,0,25,8,65,4,1,1,0,3,0,0
2024-09-29 09:10,0,0,9,9,0,19,21,75,1,0,0,0,1,0,1
2024-09-29 09:20,0,0,5,13,0,17,33,75,3,0,3,0,0,2,2
2024-09-29 09:30,0,0,7,14,0,27,10,46,4,1,0,2,0,0,1
2024-09-29 09:40,0,0,14,8,0,20,7,50,3,0,1,1,0,1,2
2024-09-29 09:50,5,3,18,10,0,38,11,54,5,3,2,1,0,1,2
2024-09-29 10:00,4,1,14,15,0,33,40,22,6,6,0,2,0,1,2
2024-09-29 10:10,10,0,6,15,1,27,34,26,2,2,4,0,3,0,1
2024-09-29 10:20,6,1,11,20,2,21,28,35,2,2,2,0,2,1,2
2024-09-29 10:30,5,0,10,19,4,28,46,19,1,2,2,0,1,0,4
2024-09-29 10:40,4,0,11,16,2,25,28,21,6,0,2,1,3,0,3
2024-09-29 10:50,1,0,14,18,2,18,32,29,0,7,2,6,9,1,0
2024-09-29 11:00,8,0,16,13,3,31,15,26,2,0,2,0,1,0,2
2024-09-29 11:10,12,2,19,14,0,41,28,25,1,1,2,0,1,0,2
2024-09-29 11:20,8,0,29,16,5,29,35,35,0,2,3,1,1,1,3
2024-09-29 11:30,7,0,14,16,18,34,55,29,0,2,4,0,1,3,3
2024-09-29 11:40,5,1,15,20,24,62,61,31,8,2,1,1,1,0,5
2024-09-29 11:50,11,0,22,30,41,60,74,21,5,1,1,2,0,4,3
2024-09-29 12:00,10,0,33,26,55,69,135,42,0,0,3,1,1,0,6
2024-09-29 12:10,15,5,32,33,35,60,114,41,12,3,1,2,2,1,1
2024-09-29 12:20,17,1,35,35,25,48,139,45,3,1,2,1,2,1,5
2024-09-29 12:30,22,0,22,41,8,52,87,36,2,1,2,0,3,3,2
2024-09-29 12:40,9,0,20,23,10,37,66,45,5,6,1,1,2,3,0
2024-09-29 12:50,7,1,22,24,8,51,69,45,0,2,1,0,2,4,1
2024-09-29 13:00,14,1,12,27,0,39,68,29,5,3,0,1,2,0,2
2024-09-29 13:10,9,1,16,14,4,55,48,56,1,3,2,2,1,3,3
2024-09-29 13:20,11,2,13,21,0,54,34,29,1,6,1,0,2,4,1
2024-09-29 13:30,12,1,17,16,4,49,50,52,3,0,1,1,3,1,0
2024-09-29 13:40,12,1,10,20,0,46,63,39,1,3,2,3,4,1,6
2024-09-29 13:50,12,7,7,35,2,41,53,39,3,0,0,1,4,1,2
2024-09-29 14:00,13,0,18,20,2,45,52,41,4,1,6,0,1,4,1
2024-09-29 14:10,11,0,13,16,2,37,45,36,0,4,3,0,0,3,0
2024-09-29 14:20,17,2,21,20,4,30,44,29,4,5,1,0,3,2,1
2024-09-29 14:30,11,0,8,18,5,30,37,34,3,3,3,3,0,2,1
2024-09-29 14:40,7,5,11,24,6,28,85,32,6,2,0,1,0,2,0
2024-09-29 14:50,12,0,15,12,2,35,46,26,4,3,0,0,1,4,0
2024-09-29 15:00,8,5,14,19,4,26,30,31,4,1,3,0,1,3,1
2024-09-29 15:10,7,0,20,15,4,53,32,37,5,2,0,0,1,1,1
2024-09-29 15:20,9,1,14,17,1,44,48,37,1,3,1,1,1,1,0
2024-09-29 15:30,10,3,12,15,5,32,34,31,2,0,0,2,1,2,1
2024-09-29 15:40,20,1,9,16,1,30,31,32,5,3,1,1,3,1,0
2024-09-29 15:50,8,1,10,5,3,36,48,33,1,2,0,2,0,2,2
2024-09-29 16:00,14,1,16,26,3,44,77,30,6,1,1,0,2,1,0
2024-09-29 16:10,9,0,20,23,2,45,76,39,7,2,3,0,0,1,0
2024-09-29 16:20,8,0,13,30,3,29,55,35,2,3,3,0,2,0,2
2024-09-29 16:30,14,2,16,19,0,40,51,34,2,1,0,0,0,3,2
2024-09-29 16:40,14,1,6,19,3,45,45,24,3,4,2,0,1,0,3
2024-09-29 16:50,9,0,12,17,2,40,58,29,0,0,3,2,1,1,1
2024-09-29 17:00,10,4,17,19,7,52,69,35,4,5,4,0,3,0,2
2024-09-29 17:10,12,0,12,26,2,75,49,41,4,3,1,0,2,4,1
2024-09-29 17:20,13,0,21,35,1,47,65,45,4,2,1,1,0,4,5
2024-09-29 17:30,16,2,22,39,17,93,67,61,2,5,2,0,0,5,7
2024-09-29 17:40,21,1,24,23,5,66,99,47,14,3,3,0,4,2,1
2024-09-29 17:50,15,2,40,27,6,90,124,66,6,0,9,0,0,4,2
2024-09-29 18:00,10,0,26,39,14,132,183,55,3,2,6,1,3,2,3
2024-09-29 18:10,21,3,38,32,5,144,128,64,6,7,3,0,0,1,2
2024-09-29 18:20,32,0,23,35,7,116,147,82,4,5,4,0,0,1,4
2024-09-29 18:30,24,3,21,35,6,101,113,85,10,3,3,0,0,1,0
2024-09-29 18:40,21,2,21,35,12,67,128,61,2,0,0,1,0,3,1
2024-09-29 18:50,8,1,17,22,2,103,75,73,7,2,2,5,2,1,0
2024-09-29 19:00,14,7,16,26,1,75,81,60,4,7,2,0,2,1,2
2024-09-29 19:10,11,3,13,42,0,59,85,61,4,1,1,0,0,1,3
2024-09-29 19:20,14,1,23,31,5,57,61,58,3,2,3,0,0,7,0
2024-09-29 19:30,8,2,13,26,0,50,59,64,0,2,2,1,0,4,1
2024-09-29 19:40,5,3,21,34,0,56,49,60,2,3,1,3,4,2,3
2024-09-29 19:50,3,2,10,22,1,69,64,47,1,2,4,0,1,1,0
2024-09-29 20:00,14,1,16,25,0,46,40,31,0,0,5,1,1,2,1
2024-09-29 20:10,13,1,12,24,0,34,47,47,5,6,0,0,0,1,4
2024-09-29 20:20,5,1,3,20,0,56,40,30,1,1,2,1,2,0,0
2024-09-29 20:30,5,0,5,13,0,50,42,35,1,3,2,0,1,1,1
2024-09-29 20:40,6,1,13,23,0,44,36,53,5,1,1,0,1,1,0
2024-09-29 20:50,9,1,6,13,0,34,33,28,3,0,1,1,0,4,1
2024-09-29 21:00,7,0,6,6,0,43,39,37,0,0,3,0,0,1,0
2024-09-29 21:10,9,2,4,16,0,45,40,26,0,0,2,1,0,1,0
2024-09-29 21:20,7,0,7,20,0,26,41,26,0,2,0,1,0,3,1
2024-09-29 21:30,1,2,7,16,0,24,43,51,3,0,2,0,0,1,0
2024-09-29 21:40,5,1,7,16,0,30,30,22,1,4,0,0,1,3,0
2024-09-29 21:50,1,0,0,21,0,32,34,34,4,0,3,0,0,2,0
2024-09-29 22:00,1,0,1,15,0,6,16,3,0,0,0,0,0,2,0
2024-09-29 22:10,0,0,0,23,0,0,1,0,1,0,0,0,0,2,0
2024-09-29 22:20,0,0,0,7,0,3,4,0,0,0,0,0,1,0,0
2024-09-29 22:30,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0
2024-09-29 22:40,0,0,0,13,0,0,1,0,0,0,0,0,0,1,0
2024-09-29 22:50,0,0,0,8,0,3,7,0,0,0,0,0,0,0,0
2024-09-29 23:00,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0
2024-09-29 23:10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-09-29 23:20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-09-29 23:30,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
2024-09-29 23:40,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
2024-09-29 23:50,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 00:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 00:10,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0
2024-09-30 00:20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 00:40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 00:50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 01:00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 01:10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 01:20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 01:30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 01:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 02:00,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2024-09-30 02:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 02:20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-09-30 02:30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 02:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 02:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 03:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 03:10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 03:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 03:30,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0
2024-09-30 03:40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 03:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-30 06:50,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0
2024-09-30 07:00,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2024-09-30 07:10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2024-09-30 07:20,0,0,1,0,0,9,1,1,1,0,1,0,0,0,0
2024-09-30 07:30,0,0,1,3,0,10,4,14,4,0,0,1,0,0,0
2024-09-30 07:40,0,0,0,5,0,15,6,7,0,0,0,2,0,2,0
2024-09-30 07:50,0,0,3,5,0,33,13,32,0,0,0,1,0,2,0
2024-09-30 08:00,0,0,2,3,0,56,7,59,0,0,1,0,1,3,3
2024-09-30 08:10,0,0,6,8,0,46,4,49,2,0,1,0,0,0,0
2024-09-30 08:20,0,1,3,4,0,54,5,52,3,0,4,0,0,0,1
2024-09-30 08:30,1,0,3,5,0,48,9,66,1,0,3,2,2,0,0
2024-09-30 08:40,0,0,6,10,0,70,15,57,5,0,2,4,2,1,2
2024-09-30 08:50,1,0,7,6,0,62,9,60,1,0,4,2,1,0,0
2024-09-30 09:00,0,0,12,20,0,61,11,72,1,0,4,1,0,0,0
2024-09-30 09:10,0,0,6,12,1,80,21,57,3,0,2,1,0,0,0
2024-09-30 09:20,0,0,9,13,0,98,28,77,3,0,3,2,2,0,0
2024-09-30 09:30,0,0,7,6,0,77,11,79,5,1,3,5,2,0,1
2024-09-30 09:40,0,0,16,11,0,114,10,67,5,0,4,6,0,1,0
2024-09-30 09:50,2,2,14,11,0,89,20,72,4,0,8,2,0,1,0
2024-09-30 10:00,14,1,14,29,0,90,33,47,2,0,3,1,0,0,0
2024-09-30 10:10,9,0,16,28,1,86,28,50,6,3,5,3,0,1,0
2024-09-30 10:20,7,0,12,13,1,87,26,70,1,2,6,0,0,1,0
2024-09-30 10:30,7,1,13,18,1,91,40,47,6,0,6,4,3,2,1
2024-09-30 10:40,11,1,11,13,3,67,30,40,0,4,3,0,3,0,0
2024-09-30 10:50,7,0,17,15,7,94,14,45,9,1,9,0,0,0,1
2024-09-30 11:00,9,1,14,15,5,91,38,54,2,0,4,1,0,1,0
2024-09-30 11:10,8,4,28,20,2,73,38,47,2,1,3,1,0,0,0
2024-09-30 11:20,13,5,25,22,2,80,39,44,4,4,9,1,2,3,0
2024-09-30 11:30,10,2,29,37,35,83,75,32,3,1,4,0,2,1,2
2024-09-30 11:40,4,0,17,24,40,87,67,41,5,0,11,1,0,2,0
2024-09-30 11:50,14,2,16,40,41,82,103,52,3,3,3,0,1,1,0
2024-09-30 12:00,14,2,27,50,81,123,110,40,1,5,3,1,0,2,1
2024-09-30 12:10,17,1,48,48,46,99,121,59,2,7,5,2,6,2,0
2024-09-30 12:20,10,5,41,33,29,117,109,48,6,0,4,0,2,2,0
2024-09-30 12:30,17,2,23,17,19,89,99,47,1,3,8,2,2,1,0
2024-09-30 12:40,27,1,7,21,11,106,82,59,1,1,8,1,2,8,0
2024-09-30 12:50,17,3,33,16,11,99,89,53,6,1,5,3,3,3,0
2024-09-30 13:00,10,4,36,33,8,79,62,57,9,1,5,3,5,8,0
2024-09-30 13:10,9,1,32,30,3,104,61,37,0,1,3,1,0,1,0
2024-09-30 13:20,19,1,13,15,2,94,52,50,5,0,9,2,2,3,0
2024-09-30 13:30,11,0,12,23,2,95,51,39,4,3,12,2,1,1,0
2024-09-30 13:40,7,0,24,27,3,116,38,55,9,2,1,3,0,4,1
2024-09-30 13:50,15,0,22,40,1,99,46,44,2,2,8,3,3,1,0
2024-09-30 14:00,10,0,18,16,2,121,72,50,4,4,1,0,1,4,1
2024-09-30 14:10,14,0,22,23,1,150,52,56,12,1,5,4,3,2,0
2024-09-30 14:20,9,0,25,22,3,146,39,63,9,2,4,1,5,1,0
2024-09-30 14:30,10,2,14,22,4,143,46,63,5,5,3,1,1,4,0
2024-09-30 14:40,14,1,20,23,2,119,56,76,1,1,12,1,0,5,0
2024-09-30 14:50,23,0,25,27,0,142,37,62,4,0,6,0,0,2,0
2024-09-30 15:00,11,1,15,17,9,94,37,59,4,0,7,0,0,7,1
2024-09-30 15:10,7,0,29,24,4,135,47,90,8,4,1,1,4,5,1
2024-09-30 15:20,11,0,18,13,3,114,44,87,5,4,1,2,3,1,0
2024-09-30 15:30,12,4,10,23,1,143,42,82,0,0,6,1,1,4,0
2024-09-30 15:40,9,0,15,26,2,146,34,74,0,4,6,0,2,2,0
2024-09-30 15:50,7,2,18,24,10,111,57,74,4,1,3,2,0,3,0
2024-09-30 16:00,17,0,18,17,4,135,91,57,2,0,5,0,0,4,0
2024-09-30 16:10,13,2,21,43,4,135,84,66,1,0,7,0,0,3,0
2024-09-30 16:20,19,0,32,27,1,108,61,82,11,0,7,0,4,4,0
2024-09-30 16:30,9,2,21,21,4,110,44,68,2,3,12,1,0,3,0
